branch,receipt_id,line_no,sale_dt,product_id,size,qty,unit_price,member_id,payment
nimman,NM-003263,2,2026-04-25 14:36:00,P14,,1.0,85.0,,cash
nimman,NM-003264,1,2026-04-25 14:48:00,P12,,2.0,55.0,M0193,cash
nimman,NM-003265,1,2026-04-25 15:02:00,P12,,1.0,55.0,M0304,qr
nimman,NM-003266,1,2026-04-25 15:19:00,P04,M,1.0,65.0,M0491,qr
nimman,NM-003267,1,2026-04-25 15:53:00,P06,L,3.0,85.0,,qr
nimman,NM-003268,1,2026-04-25 15:55:00,P12,,3.0,55.0,M0629,qr
nimman,NM-003269,1,2026-04-25 15:55:00,P04,S,1.0,55.0,,qr
nimman,NM-003270,1,2026-04-25 16:15:00,P13,,2.0,50.0,M0018,qr
nimman,NM-003271,1,2026-04-25 16:40:00,P03,M,1.0,65.0,M0604,qr
nimman,NM-003271,2,2026-04-25 16:40:00,P14,,1.0,85.0,M0604,qr
nimman,NM-003272,1,2026-04-25 16:59:00,P10,S,1.0,50.0,M0376,qr
nimman,NM-003273,1,2026-04-25 17:05:00,P07,M,1.0,55.0,M0409,card
nimman,NM-003273,2,2026-04-25 17:05:00,P13,,1.0,50.0,M0409,card
nimman,NM-003274,1,2026-04-25 17:06:00,P08,M,1.0,70.0,M0023,qr
nimman,NM-003275,1,2026-04-25 17:12:00,P11,S,2.0,50.0,M0059,qr
nimman,NM-003276,1,2026-04-25 17:59:00,P03,M,1.0,65.0,M0662,qr
nimman,NM-003276,2,2026-04-25 17:59:00,P14,,1.0,85.0,M0662,qr
nimman,NM-003277,1,2026-04-25 18:48:00,P12,,1.0,55.0,M0793,qr
nimman,NM-003277,2,2026-04-25 18:48:00,P15,,1.0,75.0,M0793,qr
nimman,NM-003278,1,2026-04-25 18:54:00,P08,M,1.0,70.0,M0149,qr
nimman,NM-003279,1,2026-04-25 18:59:00,P07,M,1.0,55.0,,card
nimman,NM-003279,2,2026-04-25 18:59:00,P13,,1.0,50.0,,card
nimman,NM-003280,1,2026-04-25 19:04:00,P15,,2.0,75.0,M0587,qr
nimman,NM-003281,1,2026-04-25 19:31:00,P07,M,1.0,55.0,,card
nimman,NM-003281,2,2026-04-25 19:31:00,P13,,1.0,50.0,,card
nimman,NM-003282,1,2026-04-26 07:13:00,P07,M,3.0,55.0,M0704,qr
nimman,NM-003282,2,2026-04-26 07:13:00,P13,,1.0,50.0,M0704,qr
nimman,NM-003283,1,2026-04-26 07:49:00,P09,M,3.0,50.0,M0137,cash
nimman,NM-003283,2,2026-04-26 07:49:00,P06,L,1.0,85.0,M0137,cash
nimman,NM-003284,1,2026-04-26 08:41:00,P12,,1.0,55.0,M0198,qr
nimman,NM-003285,1,2026-04-26 08:42:00,P03,S,1.0,55.0,,qr
nimman,NM-003286,1,2026-04-26 08:48:00,P06,S,1.0,65.0,,qr
nimman,NM-003287,1,2026-04-26 08:53:00,P09,S,1.0,40.0,,card
nimman,NM-003287,2,2026-04-26 08:53:00,P03,M,1.0,65.0,,card
nimman,NM-003288,1,2026-04-26 09:04:00,P03,M,1.0,65.0,M0134,qr
nimman,NM-003288,2,2026-04-26 09:04:00,P07,M,1.0,55.0,M0134,qr
nimman,NM-003289,1,2026-04-26 09:39:00,P10,M,1.0,60.0,M0730,qr
nimman,NM-003290,1,2026-04-26 09:40:00,P03,S,2.0,55.0,,cash
nimman,NM-003290,2,2026-04-26 09:40:00,P14,,1.0,85.0,,cash
nimman,NM-003291,1,2026-04-26 09:48:00,P06,L,1.0,85.0,M0676,qr
nimman,NM-003292,1,2026-04-26 09:51:00,P13,,1.0,50.0,,card
nimman,NM-003293,1,2026-04-26 09:52:00,P09,M,1.0,50.0,,qr
nimman,NM-003294,1,2026-04-26 10:31:00,P04,M,1.0,65.0,,qr
nimman,NM-003295,1,2026-04-26 11:53:00,P02,S,1.0,45.0,M0316,cash
nimman,NM-003295,2,2026-04-26 11:53:00,P12,,1.0,55.0,M0316,cash
nimman,NM-003296,1,2026-04-26 11:57:00,P06,M,1.0,75.0,,qr
nimman,NM-003297,1,2026-04-26 12:00:00,P02,L,1.0,65.0,M0081,qr
nimman,NM-003298,1,2026-04-26 12:09:00,P03,M,1.0,65.0,M0373,card
nimman,NM-003299,1,2026-04-26 12:18:00,P05,L,3.0,80.0,,card
nimman,NM-003300,1,2026-04-26 12:57:00,P07,M,2.0,55.0,,card
nimman,NM-003300,2,2026-04-26 12:57:00,P13,,1.0,50.0,,card
nimman,NM-003301,1,2026-04-26 14:21:00,P04,M,1.0,65.0,M0301,qr
nimman,NM-003302,1,2026-04-26 14:57:00,P11,M,1.0,60.0,,qr
nimman,NM-003303,1,2026-04-26 15:09:00,P09,M,3.0,50.0,M0509,card
nimman,NM-003304,1,2026-04-26 16:24:00,P01,S,2.0,45.0,,card
nimman,NM-003304,2,2026-04-26 16:24:00,P15,,1.0,75.0,,card
nimman,NM-003305,1,2026-04-26 17:18:00,P08,L,1.0,80.0,,qr
nimman,NM-003306,1,2026-04-26 17:34:00,P03,S,1.0,55.0,,card
nimman,NM-003307,1,2026-04-26 17:55:00,P03,M,1.0,65.0,,card
nimman,NM-003307,2,2026-04-26 17:55:00,P02,M,1.0,55.0,,card
nimman,NM-003308,1,2026-04-26 18:45:00,P03,M,1.0,65.0,M0208,qr
nimman,NM-003309,1,2026-04-26 19:40:00,P11,M,3.0,60.0,M0390,card
nimman,NM-003310,1,2026-04-27 07:49:00,P02,S,1.0,45.0,,qr
nimman,NM-003311,1,2026-04-27 07:55:00,P13,,1.0,50.0,,card
nimman,NM-003312,1,2026-04-27 09:06:00,P03,S,2.0,55.0,M0278,cash
nimman,NM-003313,1,2026-04-27 09:13:00,P02,M,1.0,55.0,,qr
nimman,NM-003313,2,2026-04-27 09:13:00,P06,M,1.0,75.0,,qr
nimman,NM-003314,1,2026-04-27 09:27:00,P11,S,2.0,50.0,,qr
nimman,NM-003315,1,2026-04-27 09:44:00,P03,M,1.0,65.0,M0247,cash
nimman,NM-003315,2,2026-04-27 09:44:00,P14,,1.0,85.0,M0247,cash
nimman,NM-003315,3,2026-04-27 09:44:00,P07,M,1.0,55.0,M0247,cash
nimman,NM-003316,1,2026-04-27 09:53:00,P05,L,1.0,80.0,M0562,cash
nimman,NM-003317,1,2026-04-27 10:32:00,P03,M,1.0,65.0,,cash
nimman,NM-003317,2,2026-04-27 10:32:00,P14,,1.0,85.0,,cash
nimman,NM-003317,3,2026-04-27 10:32:00,P13,,1.0,50.0,,cash
nimman,NM-003318,1,2026-04-27 10:49:00,P05,S,1.0,60.0,,card
nimman,NM-003318,2,2026-04-27 10:49:00,P12,,1.0,55.0,,card
nimman,NM-003319,1,2026-04-27 11:14:00,P02,S,1.0,45.0,,cash
nimman,NM-003320,1,2026-04-27 12:10:00,P02,S,1.0,45.0,M0482,qr
nimman,NM-003321,1,2026-04-27 14:27:00,P10,S,1.0,50.0,,qr
nimman,NM-003322,1,2026-04-27 15:16:00,P08,M,1.0,70.0,,qr
nimman,NM-003323,1,2026-04-27 15:43:00,P02,S,1.0,45.0,,cash
nimman,NM-003324,1,2026-04-27 15:46:00,P13,,1.0,50.0,M0280,qr
nimman,NM-003325,1,2026-04-27 16:08:00,P08,L,1.0,80.0,,qr
nimman,NM-003326,1,2026-04-27 17:42:00,P08,M,1.0,70.0,M0287,qr
nimman,NM-003326,2,2026-04-27 17:42:00,P15,,1.0,75.0,M0287,qr
nimman,NM-003327,1,2026-04-27 18:05:00,P15,,2.0,75.0,,cash
nimman,NM-003328,1,2026-04-27 19:09:00,P08,L,1.0,80.0,,qr
nimman,NM-003328,2,2026-04-27 19:09:00,P15,,1.0,75.0,,qr
nimman,NM-003329,1,2026-04-28 07:00:00,P05,M,1.0,70.0,M0782,qr
nimman,NM-003330,1,2026-04-28 07:13:00,P05,L,3.0,80.0,,card
nimman,NM-003330,2,2026-04-28 07:13:00,P14,,1.0,85.0,,card
nimman,NM-003331,1,2026-04-28 08:24:00,P03,L,1.0,75.0,,qr
nimman,NM-003331,2,2026-04-28 08:24:00,P11,M,1.0,60.0,,qr
nimman,NM-003332,1,2026-04-28 08:47:00,P02,M,1.0,55.0,M0634,cash
nimman,NM-003332,2,2026-04-28 08:47:00,P12,,1.0,55.0,M0634,cash
nimman,NM-003333,1,2026-04-28 09:02:00,P07,M,2.0,55.0,M0456,qr
nimman,NM-003334,1,2026-04-28 09:05:00,P08,S,2.0,60.0,,cash
nimman,NM-003335,1,2026-04-28 09:08:00,P02,L,2.0,65.0,,card
nimman,NM-003335,2,2026-04-28 09:08:00,P12,,1.0,55.0,,card
nimman,NM-003336,1,2026-04-28 09:46:00,P01,M,1.0,55.0,M0470,card
nimman,NM-003336,2,2026-04-28 09:46:00,P15,,1.0,75.0,M0470,card
nimman,NM-003337,1,2026-04-28 10:07:00,P04,S,1.0,55.0,M0333,qr
nimman,NM-003338,1,2026-04-28 10:27:00,P15,,1.0,75.0,M0315,qr
nimman,NM-003339,1,2026-04-28 11:26:00,P03,L,1.0,75.0,,cash
nimman,NM-003339,2,2026-04-28 11:26:00,P13,,1.0,50.0,,cash
nimman,NM-003340,1,2026-04-28 11:40:00,P02,M,1.0,55.0,,qr
nimman,NM-003341,1,2026-04-28 11:45:00,P08,L,1.0,80.0,,card
nimman,NM-003342,1,2026-04-28 13:07:00,P08,L,1.0,80.0,,qr
nimman,NM-003343,1,2026-04-28 13:35:00,P02,M,1.0,55.0,M0097,card
nimman,NM-003344,1,2026-04-28 13:35:00,P07,L,1.0,65.0,,cash
nimman,NM-003345,1,2026-04-28 14:43:00,P07,L,1.0,65.0,,qr
nimman,NM-003345,2,2026-04-28 14:43:00,P13,,1.0,50.0,,qr
nimman,NM-003346,1,2026-04-28 15:16:00,P07,S,1.0,45.0,,card
nimman,NM-003346,2,2026-04-28 15:16:00,P13,,1.0,50.0,,card
nimman,NM-003347,1,2026-04-28 15:39:00,P08,M,1.0,70.0,M0491,qr
nimman,NM-003348,1,2026-04-28 16:07:00,P03,S,1.0,55.0,,card
nimman,NM-003349,1,2026-04-28 16:34:00,P08,M,2.0,70.0,,card
nimman,NM-003349,2,2026-04-28 16:34:00,P05,M,1.0,70.0,,card
nimman,NM-003350,1,2026-04-28 17:18:00,P08,M,1.0,70.0,M0301,qr
nimman,NM-003351,1,2026-04-28 17:40:00,P10,S,1.0,50.0,,card
nimman,NM-003352,1,2026-04-28 17:43:00,P10,M,1.0,60.0,,card
nimman,NM-003352,2,2026-04-28 17:43:00,P07,L,1.0,65.0,,card
nimman,NM-003353,1,2026-04-28 18:32:00,P07,M,2.0,55.0,,qr
nimman,NM-003353,2,2026-04-28 18:32:00,P13,,1.0,50.0,,qr
nimman,NM-003354,1,2026-04-28 18:51:00,P09,M,1.0,50.0,,card
nimman,NM-003354,2,2026-04-28 18:51:00,P15,,1.0,75.0,,card
nimman,NM-003355,1,2026-04-28 19:33:00,P12,,1.0,55.0,,qr
nimman,NM-003356,1,2026-04-28 19:51:00,P03,L,1.0,75.0,,card
nimman,NM-003356,2,2026-04-28 19:51:00,P14,,1.0,85.0,,card
nimman,NM-003357,1,2026-04-29 07:36:00,P05,M,1.0,70.0,,qr
nimman,NM-003358,1,2026-04-29 07:38:00,P15,,1.0,75.0,M0541,qr
nimman,NM-003359,1,2026-04-29 08:06:00,P03,L,1.0,75.0,M0315,qr
nimman,NM-003360,1,2026-04-29 08:56:00,P03,M,1.0,65.0,,cash
nimman,NM-003361,1,2026-04-29 09:00:00,P04,M,1.0,65.0,,qr
nimman,NM-003361,2,2026-04-29 09:00:00,P01,M,1.0,55.0,,qr
nimman,NM-003362,1,2026-04-29 09:20:00,P04,S,1.0,55.0,,qr
nimman,NM-003362,2,2026-04-29 09:20:00,P13,,1.0,50.0,,qr
nimman,NM-003362,3,2026-04-29 09:20:00,P05,M,1.0,70.0,,qr
nimman,NM-003363,1,2026-04-29 09:40:00,P04,M,1.0,65.0,,qr
nimman,NM-003363,2,2026-04-29 09:40:00,P15,,1.0,75.0,,qr
nimman,NM-003364,1,2026-04-29 09:49:00,P14,,1.0,85.0,M0422,cash
nimman,NM-003365,1,2026-04-29 10:06:00,P05,M,1.0,70.0,,qr
nimman,NM-003366,1,2026-04-29 13:32:00,P04,L,1.0,75.0,M0205,cash
nimman,NM-003367,1,2026-04-29 13:39:00,P09,M,2.0,50.0,,cash
nimman,NM-003368,1,2026-04-29 14:03:00,P08,M,1.0,70.0,M0530,qr
nimman,NM-003369,1,2026-04-29 14:40:00,P08,M,1.0,70.0,M0484,qr
nimman,NM-003370,1,2026-04-29 14:54:00,P10,S,1.0,50.0,M0633,card
nimman,NM-003371,1,2026-04-29 15:04:00,P08,S,1.0,60.0,,qr
nimman,NM-003372,1,2026-04-29 15:24:00,P03,S,2.0,55.0,,card
nimman,NM-003372,2,2026-04-29 15:24:00,P14,,1.0,85.0,,card
nimman,NM-003373,1,2026-04-29 16:49:00,P12,,2.0,55.0,,qr
nimman,NM-003374,1,2026-04-29 16:49:00,P06,S,1.0,65.0,,qr
nimman,NM-003375,1,2026-04-29 18:43:00,P09,M,1.0,50.0,,card
nimman,NM-003376,1,2026-04-29 19:07:00,P09,S,1.0,40.0,M0434,cash
nimman,NM-003377,1,2026-04-30 07:05:00,P05,L,1.0,80.0,,qr
nimman,NM-003377,2,2026-04-30 07:05:00,P12,,1.0,55.0,,qr
nimman,NM-003378,1,2026-04-30 07:11:00,P03,L,1.0,75.0,M0217,cash
nimman,NM-003379,1,2026-04-30 07:52:00,P06,L,2.0,85.0,M0168,qr
nimman,NM-003380,1,2026-04-30 08:40:00,P10,M,1.0,60.0,M0551,qr
nimman,NM-003381,1,2026-04-30 08:43:00,P02,S,1.0,45.0,M0252,card
nimman,NM-003382,1,2026-04-30 09:45:00,P15,,1.0,75.0,M0181,qr
nimman,NM-003382,2,2026-04-30 09:45:00,P10,M,1.0,60.0,M0181,qr
nimman,NM-003383,1,2026-04-30 09:48:00,P01,M,1.0,55.0,M0584,qr
nimman,NM-003383,2,2026-04-30 09:48:00,P15,,1.0,75.0,M0584,qr
nimman,NM-003384,1,2026-04-30 10:02:00,P10,M,1.0,60.0,M0149,qr
nimman,NM-003385,1,2026-04-30 10:12:00,P03,L,1.0,75.0,M0280,qr
nimman,NM-003386,1,2026-04-30 11:20:00,P02,S,1.0,45.0,M0268,qr
nimman,NM-003386,2,2026-04-30 11:20:00,P04,L,1.0,75.0,M0268,qr
nimman,NM-003387,1,2026-04-30 11:33:00,P03,L,1.0,75.0,,cash
nimman,NM-003388,1,2026-04-30 12:08:00,P12,,1.0,55.0,,qr
nimman,NM-003389,1,2026-04-30 12:17:00,P01,M,1.0,55.0,,cash
nimman,NM-003389,2,2026-04-30 12:17:00,P15,,1.0,75.0,,cash
nimman,NM-003390,1,2026-04-30 12:31:00,P10,M,1.0,60.0,,card
nimman,NM-003391,1,2026-04-30 12:37:00,P02,M,2.0,55.0,M0208,qr
nimman,NM-003392,1,2026-04-30 13:37:00,P07,M,1.0,55.0,M0407,card
nimman,NM-003392,2,2026-04-30 13:37:00,P14,,1.0,85.0,M0407,card
nimman,NM-003393,1,2026-04-30 14:33:00,P03,M,1.0,65.0,,qr
nimman,NM-003393,2,2026-04-30 14:33:00,P14,,1.0,85.0,,qr
nimman,NM-003394,1,2026-04-30 15:08:00,P02,M,1.0,55.0,,cash
nimman,NM-003394,2,2026-04-30 15:08:00,P11,M,1.0,60.0,,cash
nimman,NM-003395,1,2026-04-30 15:09:00,P13,,1.0,50.0,M0553,card
nimman,NM-003396,1,2026-04-30 15:24:00,P02,M,2.0,55.0,M0182,qr
nimman,NM-003397,1,2026-04-30 15:41:00,P02,M,2.0,55.0,,card
nimman,NM-003398,1,2026-04-30 16:08:00,P12,,3.0,55.0,,qr
nimman,NM-003399,1,2026-04-30 17:24:00,P07,L,3.0,65.0,M0618,qr
nimman,NM-003399,2,2026-04-30 17:24:00,P15,,1.0,75.0,M0618,qr
nimman,NM-003400,1,2026-04-30 18:01:00,P11,M,1.0,60.0,,card
nimman,NM-003401,1,2026-04-30 19:57:00,P15,,1.0,75.0,,cash
nimman,NM-003401,2,2026-04-30 19:57:00,P09,M,1.0,50.0,,cash
nimman,NM-003402,1,2026-05-01 07:00:00,P04,M,1.0,65.0,,card
nimman,NM-003403,1,2026-05-01 07:41:00,P03,M,1.0,65.0,M0565,card
nimman,NM-003403,2,2026-05-01 07:41:00,P14,,1.0,85.0,M0565,card
nimman,NM-003404,1,2026-05-01 08:15:00,P05,M,2.0,70.0,,card
nimman,NM-003405,1,2026-05-01 08:28:00,P06,S,1.0,65.0,,card
nimman,NM-003406,1,2026-05-01 08:38:00,P09,S,1.0,40.0,,qr
nimman,NM-003407,1,2026-05-01 08:58:00,P03,L,1.0,75.0,,qr
nimman,NM-003408,1,2026-05-01 09:10:00,P02,M,1.0,55.0,,card
nimman,NM-003409,1,2026-05-01 09:39:00,P03,M,1.0,65.0,M0681,cash
nimman,NM-003409,2,2026-05-01 09:39:00,P04,M,1.0,65.0,M0681,cash
nimman,NM-003410,1,2026-05-01 09:48:00,P10,L,1.0,70.0,,cash
nimman,NM-003411,1,2026-05-01 10:16:00,P06,M,1.0,75.0,,qr
nimman,NM-003411,2,2026-05-01 10:16:00,P12,,1.0,55.0,,qr
nimman,NM-003412,1,2026-05-01 10:53:00,P15,,1.0,75.0,,qr
nimman,NM-003412,2,2026-05-01 10:53:00,P03,L,1.0,75.0,,qr
nimman,NM-003413,1,2026-05-01 10:58:00,P02,M,1.0,55.0,M0195,qr
nimman,NM-003413,2,2026-05-01 10:58:00,P12,,1.0,55.0,M0195,qr
nimman,NM-003414,1,2026-05-01 11:31:00,P10,M,1.0,60.0,,qr
nimman,NM-003415,1,2026-05-01 12:27:00,P04,L,1.0,75.0,,card
nimman,NM-003415,2,2026-05-01 12:27:00,P06,M,1.0,75.0,,card
nimman,NM-003416,1,2026-05-01 13:21:00,P09,M,1.0,50.0,M0372,qr
nimman,NM-003416,2,2026-05-01 13:21:00,P15,,1.0,75.0,M0372,qr
nimman,NM-003416,3,2026-05-01 13:21:00,P08,L,1.0,80.0,M0372,qr
nimman,NM-003417,1,2026-05-01 13:25:00,P15,,1.0,75.0,,qr
nimman,NM-003418,1,2026-05-01 13:45:00,P04,M,1.0,65.0,M0006,card
nimman,NM-003419,1,2026-05-01 14:14:00,P03,L,1.0,75.0,M0651,qr
nimman,NM-003419,2,2026-05-01 14:14:00,P14,,1.0,85.0,M0651,qr
nimman,NM-003420,1,2026-05-01 14:20:00,P04,M,2.0,65.0,,qr
nimman,NM-003421,1,2026-05-01 14:22:00,P03,L,1.0,75.0,,qr
nimman,NM-003421,2,2026-05-01 14:22:00,P14,,1.0,85.0,,qr
nimman,NM-003421,3,2026-05-01 14:22:00,P09,M,1.0,50.0,,qr
nimman,NM-003422,1,2026-05-01 14:41:00,P12,,1.0,55.0,,cash
nimman,NM-003423,1,2026-05-01 15:02:00,P03,M,3.0,65.0,M0776,qr
nimman,NM-003424,1,2026-05-01 15:32:00,P02,M,1.0,55.0,M0694,qr
nimman,NM-003424,2,2026-05-01 15:32:00,P12,,1.0,55.0,M0694,qr
nimman,NM-003425,1,2026-05-01 15:34:00,P09,L,1.0,60.0,,card
nimman,NM-003426,1,2026-05-01 15:56:00,P10,L,1.0,70.0,M0381,qr
nimman,NM-003426,2,2026-05-01 15:56:00,P13,,1.0,50.0,M0381,qr
nimman,NM-003427,1,2026-05-01 16:10:00,P03,L,1.0,75.0,,card
nimman,NM-003427,2,2026-05-01 16:10:00,P14,,1.0,85.0,,card
nimman,NM-003428,1,2026-05-01 16:26:00,P13,,1.0,50.0,,qr
nimman,NM-003429,1,2026-05-01 16:39:00,P07,M,1.0,55.0,M0462,qr
nimman,NM-003429,2,2026-05-01 16:39:00,P11,M,1.0,60.0,M0462,qr
nimman,NM-003430,1,2026-05-01 17:40:00,P13,,1.0,50.0,M0314,card
nimman,NM-003430,2,2026-05-01 17:40:00,P10,S,1.0,50.0,M0314,card
nimman,NM-003431,1,2026-05-01 18:07:00,P07,M,1.0,55.0,M0538,qr
nimman,NM-003432,1,2026-05-01 18:12:00,P09,M,1.0,50.0,,qr
nimman,NM-003432,2,2026-05-01 18:12:00,P11,M,1.0,60.0,,qr
nimman,NM-003433,1,2026-05-01 18:22:00,P11,M,1.0,60.0,M0610,qr
nimman,NM-003434,1,2026-05-01 18:34:00,P07,S,3.0,45.0,,qr
nimman,NM-003434,2,2026-05-01 18:34:00,P12,,1.0,55.0,,qr
nimman,NM-003435,1,2026-05-02 08:27:00,P03,M,1.0,65.0,M0640,qr
nimman,NM-003435,2,2026-05-02 08:27:00,P02,M,1.0,55.0,M0640,qr
nimman,NM-003436,1,2026-05-02 08:29:00,P05,S,1.0,60.0,,card
nimman,NM-003437,1,2026-05-02 08:29:00,P03,M,1.0,65.0,M0467,qr
nimman,NM-003437,2,2026-05-02 08:29:00,P14,,1.0,85.0,M0467,qr
nimman,NM-003437,3,2026-05-02 08:29:00,P07,M,1.0,55.0,M0467,qr
nimman,NM-003438,1,2026-05-02 08:30:00,P11,S,1.0,50.0,,card
nimman,NM-003439,1,2026-05-02 08:35:00,P04,S,1.0,55.0,M0437,cash
nimman,NM-003440,1,2026-05-02 08:47:00,P03,M,1.0,65.0,,qr
nimman,NM-003441,1,2026-05-02 09:03:00,P15,,1.0,75.0,M0498,qr
nimman,NM-003442,1,2026-05-02 09:12:00,P06,M,2.0,75.0,,cash
nimman,NM-003443,1,2026-05-02 10:40:00,P03,L,1.0,75.0,M0044,qr
nimman,NM-003443,2,2026-05-02 10:40:00,P14,,1.0,85.0,M0044,qr
nimman,NM-003444,1,2026-05-02 10:44:00,P02,M,1.0,55.0,M0468,qr
nimman,NM-003444,2,2026-05-02 10:44:00,P12,,1.0,55.0,M0468,qr
nimman,NM-003445,1,2026-05-02 10:56:00,P02,M,1.0,55.0,M0182,cash
nimman,NM-003445,2,2026-05-02 10:56:00,P12,,1.0,55.0,M0182,cash
nimman,NM-003446,1,2026-05-02 11:15:00,P02,M,1.0,55.0,,cash
nimman,NM-003447,1,2026-05-02 12:12:00,P15,,1.0,75.0,M0112,cash
nimman,NM-003447,2,2026-05-02 12:12:00,P02,M,1.0,55.0,M0112,cash
nimman,NM-003448,1,2026-05-02 12:14:00,P15,,1.0,75.0,,card
nimman,NM-003449,1,2026-05-02 12:34:00,P04,M,1.0,65.0,,card
nimman,NM-003450,1,2026-05-02 14:04:00,P14,,1.0,85.0,M0225,qr
nimman,NM-003450,2,2026-05-02 14:04:00,P10,S,1.0,50.0,M0225,qr
nimman,NM-003451,1,2026-05-02 14:06:00,P13,,1.0,50.0,,qr
nimman,NM-003452,1,2026-05-02 14:11:00,P13,,1.0,50.0,,qr
nimman,NM-003452,2,2026-05-02 14:11:00,P12,,1.0,55.0,,qr
nimman,NM-003453,1,2026-05-02 14:13:00,P08,M,1.0,70.0,M0795,qr
nimman,NM-003454,1,2026-05-02 14:34:00,P11,L,1.0,70.0,,qr
nimman,NM-003455,1,2026-05-02 14:34:00,P06,M,1.0,75.0,,qr
nimman,NM-003456,1,2026-05-02 14:41:00,P07,M,2.0,55.0,M0432,qr
nimman,NM-003456,2,2026-05-02 14:41:00,P13,,1.0,50.0,M0432,qr
nimman,NM-003456,3,2026-05-02 14:41:00,P12,,1.0,55.0,M0432,qr
nimman,NM-003457,1,2026-05-02 14:52:00,P09,L,1.0,60.0,M0371,qr
nimman,NM-003457,2,2026-05-02 14:52:00,P03,S,1.0,55.0,M0371,qr
nimman,NM-003458,1,2026-05-02 15:12:00,P04,L,1.0,75.0,M0265,cash
nimman,NM-003459,1,2026-05-02 15:13:00,P14,,2.0,85.0,M0060,qr
nimman,NM-003460,1,2026-05-02 15:24:00,P06,M,1.0,75.0,M0621,cash
nimman,NM-003461,1,2026-05-02 16:26:00,P07,S,2.0,45.0,M0256,qr
nimman,NM-003461,2,2026-05-02 16:26:00,P13,,1.0,50.0,M0256,qr
nimman,NM-003462,1,2026-05-02 16:33:00,P13,,1.0,50.0,,qr
nimman,NM-003463,1,2026-05-02 16:42:00,P08,M,2.0,70.0,,qr
nimman,NM-003463,2,2026-05-02 16:42:00,P14,,1.0,85.0,,qr
nimman,NM-003464,1,2026-05-02 18:10:00,P14,,2.0,85.0,,card
nimman,NM-003465,1,2026-05-02 19:09:00,P08,M,3.0,70.0,M0606,qr
nimman,NM-003466,1,2026-05-03 07:22:00,P10,S,1.0,50.0,,cash
nimman,NM-003467,1,2026-05-03 07:39:00,P07,M,3.0,55.0,,qr
nimman,NM-003468,1,2026-05-03 07:54:00,P03,S,1.0,55.0,M0317,cash
nimman,NM-003468,2,2026-05-03 07:54:00,P14,,1.0,85.0,M0317,cash
nimman,NM-003469,1,2026-05-03 07:55:00,P01,M,3.0,55.0,,qr
nimman,NM-003469,2,2026-05-03 07:55:00,P15,,1.0,75.0,,qr
nimman,NM-003470,1,2026-05-03 08:14:00,P03,M,2.0,65.0,M0010,card
nimman,NM-003471,1,2026-05-03 08:14:00,P08,M,1.0,70.0,,cash
nimman,NM-003471,2,2026-05-03 08:14:00,P12,,1.0,55.0,,cash
nimman,NM-003472,1,2026-05-03 08:25:00,P01,L,1.0,65.0,,card
nimman,NM-003472,2,2026-05-03 08:25:00,P15,,1.0,75.0,,card
nimman,NM-003472,3,2026-05-03 08:25:00,P07,M,1.0,55.0,,card
nimman,NM-003473,1,2026-05-03 08:33:00,P03,M,1.0,65.0,,cash
nimman,NM-003473,2,2026-05-03 08:33:00,P04,S,1.0,55.0,,cash
nimman,NM-003474,1,2026-05-03 08:33:00,P15,,1.0,75.0,,qr
nimman,NM-003475,1,2026-05-03 08:48:00,P05,L,1.0,80.0,M0437,qr
nimman,NM-003476,1,2026-05-03 08:58:00,P04,M,3.0,65.0,M0663,qr
nimman,NM-003476,2,2026-05-03 08:58:00,P14,,1.0,85.0,M0663,qr
nimman,NM-003477,1,2026-05-03 09:05:00,P02,S,1.0,45.0,,card
nimman,NM-003477,2,2026-05-03 09:05:00,P12,,1.0,55.0,,card
nimman,NM-003478,1,2026-05-03 09:49:00,P07,S,1.0,45.0,,qr
nimman,NM-003479,1,2026-05-03 09:57:00,P03,S,2.0,55.0,,qr
nimman,NM-003479,2,2026-05-03 09:57:00,P14,,1.0,85.0,,qr
nimman,NM-003480,1,2026-05-03 10:02:00,P06,M,2.0,75.0,,cash
nimman,NM-003481,1,2026-05-03 10:24:00,P03,S,1.0,55.0,M0219,qr
nimman,NM-003481,2,2026-05-03 10:24:00,P14,,1.0,85.0,M0219,qr
nimman,NM-003482,1,2026-05-03 10:44:00,P02,S,1.0,45.0,,qr
nimman,NM-003483,1,2026-05-03 10:55:00,P05,L,1.0,80.0,M0089,card
nimman,NM-003483,2,2026-05-03 10:55:00,P15,,1.0,75.0,M0089,card
nimman,NM-003484,1,2026-05-03 12:15:00,P14,,1.0,85.0,M0437,qr
nimman,NM-003485,1,2026-05-03 12:22:00,P11,L,3.0,70.0,M0385,qr
nimman,NM-003486,1,2026-05-03 12:24:00,P08,M,1.0,70.0,,qr
nimman,NM-003487,1,2026-05-03 12:51:00,P02,M,1.0,55.0,M0378,qr
nimman,NM-003488,1,2026-05-03 13:05:00,P06,M,3.0,75.0,,cash
nimman,NM-003488,2,2026-05-03 13:05:00,P15,,1.0,75.0,,cash
nimman,NM-003488,3,2026-05-03 13:05:00,P07,L,1.0,65.0,,cash
nimman,NM-003489,1,2026-05-03 13:47:00,P15,,2.0,75.0,M0681,qr
nimman,NM-003490,1,2026-05-03 14:43:00,P02,M,1.0,55.0,M0471,qr
nimman,NM-003491,1,2026-05-03 14:54:00,P02,M,1.0,55.0,M0263,qr
nimman,NM-003491,2,2026-05-03 14:54:00,P12,,1.0,55.0,M0263,qr
